8299, 4.6000
2420, 4.6000
9742, 4.6000
9453, 4.1820
2052, 3.8290
3843, 3.9420
45, 4.2690
7233, 3.9130
6081, 2.8330
612, 3.1240
9446, 4.0360
5126, 4.6000
5108, 4.2650
8890, 2.6000
3402, 4.6000
3723, 4.6000
1821, 2.4510
3582, 3.5640
9076, 4.6000
8215, 3.7530
421, 4.6000
2251, 4.2470
5431, 4.4800
587, 3.8690
1297, 4.1750
4672, 3.0980
7815, 1.6840
7766, 4.4440
2736, 3.8760
7019, 2.8180
5601, 3.3670
3887, 2.7240
7028, 4.3050
8564, 4.6000
1790, 4.3750
6247, 3.0620
8011, 4.6000
5443, 4.6000
1931, 2.3490
7951, 4.1960
190, 4.3710
3499, 4.6000
6129, 3.8290
886, 3.2760
5780, 3.4690
3829, 4.6000
3556, 2.9090
5116, 4.1270
7162, 3.1960
9665, 3.4150
7788, 4.6000
7477, 4.6000
3551, 3.3490
9372, 2.1930
4696, 4.6000
103, 4.6000
4211, 4.3670
6674, 4.4440
7624, 3.6220
5197, 3.8550
110, 4.0980
4721, 4.2730
4286, 4.1160
4334, 2.5710
6261, 3.9240
3925, 3.5420
7309, 2.9240
7637, 3.2950
2263, 4.6000
1882, 4.6000
8465, 4.0000
2614, 1.6840
9778, 4.2250
2592, 3.2150
2024, 4.6000
5844, 4.6000
2945, 4.3090
1778, 3.6950
5809, 4.3270
2434, 3.8690
635, 4.1450
962, 2.6290
1468, 2.6070
7689, 3.5850
4284, 1.7200
8512, 2.1350
3623, 4.4360
5033, 4.3560
9219, 4.6000
5586, 3.0510
3281, 2.7850
3467, 3.2470
2369, 1.9930
2972, 4.1240
5783, 4.6000
8981, 4.6000
2461, 2.6950
1, 4.6000
8514, 3.7310
1649, 4.1850
5041, 1.9160
2910, 3.6550
1938, 3.9420
8749, 4.6000
8596, 4.6000
1588, 4.1240
1723, 3.6220
9773, 3.9420
5660, 3.7750
4262, 4.3160
3095, 2.8040
286, 4.6000
3910, 4.6000
8770, 4.0730
8073, 1.6650
8554, 4.6000
8930, 3.8760
4544, 4.3750
2371, 2.9710
3053, 2.8150
3763, 2.7090
1980, 4.4620
5638, 3.7310
5382, 4.2470
3182, 4.6000
8230, 3.4580
281, 3.3240
708, 2.3310
1212, 3.2620
7443, 4.1600
5615, 3.5020
496, 3.9850
8502, 4.1530
3432, 3.0760
2010, 2.7670
456, 3.6290
9158, 3.4400
3149, 4.2440
4576, 4.6000
5166, 4.3640
5049, 3.5600
9290, 4.3310
323, 4.0360
4733, 2.4980
1815, 3.3750
8484, 3.7270
9470, 4.2440
4170, 3.9600
6472, 2.6650
5007, 2.6800
2568, 3.5200
3947, 2.5270
9251, 4.3350
2448, 3.4980
5581, 3.4760
3745, 2.6510
6427, 3.3710
2491, 3.8840
2638, 2.9270
1192, 2.7270
2097, 4.2550
6549, 3.7530
6237, 4.6000
1662, 4.0650
9863, 4.0840
7947, 1.6760
1196, 3.8110
7340, 4.6000
1867, 4.6000
5036, 4.3530
6497, 3.9710
6534, 2.5050
9402, 3.4690
5304, 4.1670
5263, 3.1640
8116, 2.3820
9967, 4.6000
4958, 4.6000
5309, 3.8400
8735, 3.8250
3878, 3.1380
8347, 3.1130
2765, 2.0840
3844, 3.7160
3444, 4.0950
8733, 4.2980
9888, 3.5530
8580, 4.1820
2139, 2.7530
8765, 4.0870
668, 4.6000
1380, 4.6000
7111, 4.6000
9627, 3.8730
8939, 4.3310
1758, 4.6000
862, 4.6000
1532, 4.6000
950, 4.6000
3016, 3.4220
1833, 3.8730
1993, 4.0650
4796, 3.3960
642, 4.3600
2339, 3.6290
8063, 3.7090
4148, 4.3640
9181, 4.6000
4336, 4.6000
9271, 4.2400
8764, 1.5000
6753, 3.0360
4190, 4.6000
8289, 4.6000
1593, 3.1930
6882, 4.6000
9450, 2.5270
4946, 3.8760
3909, 4.2150
8839, 3.5530
9725, 4.3960
5310, 4.2950
7853, 3.0180
3488, 3.9710
798, 4.4910
3308, 4.0290
8666, 4.6000
731, 3.1450
5486, 4.4150
2167, 4.1930
6526, 3.1820
6178, 4.0360
4138, 4.1890
5171, 2.4910
9812, 4.6000
520, 3.5930
8090, 4.1240
6094, 4.3050
9327, 3.8550
1303, 4.6000
5351, 3.9490
7593, 2.5890
5469, 3.3380
574, 3.4400
1640, 3.6400
7127, 4.2510
4867, 2.3530
1189, 2.4580
8127, 4.1850
9126, 3.5930
3728, 4.6000
4793, 1.7560
7694, 3.1090
7764, 3.9420
3003, 3.9850
6440, 2.7710
2588, 4.4180
388, 4.2360
2992, 3.7310
9757, 4.2040
3876, 4.6000
4700, 4.3050
8276, 3.3130
8529, 3.8150
3981, 4.1670
7274, 4.3780
4825, 4.6000
2483, 4.6000
2265, 4.0550
6018, 2.2400
757, 2.1560
1066, 4.6000
8109, 4.6000
711, 4.6000
8726, 4.6000
1396, 4.6000
3709, 4.2760
3858, 4.3930
4447, 4.6000
1989, 4.6000
3706, 4.0800
5704, 3.7530
1381, 3.7090
2762, 4.3200
5474, 4.6000
5684, 4.6000
5785, 4.6000
5944, 3.8550
124, 3.9270
4055, 3.8220
6048, 4.6000
1884, 4.0650
3422, 4.4760
7403, 3.7240
4941, 4.6000
2489, 4.6000
2506, 2.9380
551, 4.4330
8025, 2.9530
6393, 4.4690
2047, 1.6980
6798, 3.2620
3192, 1.5000
2662, 2.0330
4404, 4.6000
4791, 2.1200
541, 3.6800
367, 4.0650
9953, 3.5270
1498, 4.6000
6443, 3.5710
2925, 4.0070
6652, 2.1490
6958, 4.3960
2165, 3.3090
5360, 2.7160
6371, 4.6000
7053, 3.9130
9376, 4.6000
6361, 3.6800
7060, 3.1310
6, 2.8800
6680, 2.8110
9447, 3.5890
5300, 3.1020
4638, 4.6000
2703, 3.6510
5242, 4.6000
2350, 4.6000
4259, 3.5750
288, 2.1380
5706, 4.0690
7931, 3.9050
6685, 3.2760
9478, 4.6000
2266, 3.0910
4799, 2.6800
9239, 4.2950
7953, 4.1380
5061, 3.3050
8501, 4.3930
9756, 4.0360
5977, 3.7890
3370, 4.1960
4805, 4.2690
5929, 3.6470
5235, 2.7820
4479, 4.6000
2191, 3.7710
1813, 4.2910
8750, 4.6000
9323, 3.2250
7160, 4.6000
6019, 4.2980
855, 4.6000
2427, 4.1090
1270, 4.1710
7730, 4.0000
6977, 2.5310
6791, 2.7750
7224, 4.6000
6806, 4.6000
1041, 4.6000
5906, 3.9350
3649, 4.4840
8807, 2.6150
8932, 2.4980
3845, 4.0690
6694, 4.4730
2092, 4.4980
2245, 4.4360
3997, 2.4290
5411, 3.2040
3457, 2.4690
5938, 3.2650
801, 3.7020
5444, 2.5130
4693, 4.4690
6578, 4.0510
7449, 4.4650
5968, 3.8760
9890, 3.8180
9862, 3.8980
2129, 3.1130
9190, 4.2840
237, 2.3890
2914, 3.7600
9347, 4.3050
6298, 4.6000
9746, 3.6220
604, 3.9930
9528, 2.0980
6976, 4.6000
4855, 3.9850
2241, 4.6000
1538, 4.6000
1995, 3.4470
7203, 4.4400
1284, 3.4070
7578, 4.3850
424, 4.2800
3339, 2.6730
42, 4.0360
3326, 4.2870
3082, 4.6000
9300, 2.3270
3340, 2.7350
3055, 2.7530
9539, 4.6000
1729, 4.6000
261, 4.6000
2846, 4.2040
1616, 4.2470
7402, 3.7530
2446, 4.6000
5101, 3.3380
1384, 2.9780
3963, 4.6000
7503, 4.6000
5434, 3.9490
5671, 3.8620
4944, 4.6000
5320, 4.4870
502, 2.0440
7423, 4.6000
33, 4.1930
3195, 3.1890
3694, 4.6000
1681, 3.4690
9358, 3.8110
